,Unnamed: 0,id,title,author,day,first_genre,second_genre,story,platform
52,52,52,카니발 베이비,"레드피치 스튜디오,너테",목,로맨스,,"“저 곧 결혼합니다.”
“네? 갑자기 누구랑요?”
“한세연 씨와 말입니다.”

결혼을 앞둔 남자친구 준휘의 바람을 알고 홧김에 여행을 떠난 세연
화려한 브라질의 리우 카니발, 그곳에서 그 남자, 지혁을 만났다.
홀린 듯 보낸 하룻밤 뒤에 세연의 직장 상사로 나타난 지혁.
그리고 새로운 축복이 찾아오고 있었는데!
‘선 임신, 후 연애’하는 아찔한 커플의 결혼 전쟁기.

인생 장르는 로맨스 코미디, 당차고 힘쎈 체육선생님 한세연.
평소에는 무뚝뚝하나 침대 위에선 폭군, 순정계략남 이사장님 주지혁.
양진고등학교에서 펼쳐지는 이사장님과 체육선생님의 로맨스.",카카오웹툰
53,53,53,메리지 앤 소드,"카나리아,사하",목,로판,,"황제의 검이자 제국의 영광, 타르가옐 가(家). 
그러나 이름만 그럴듯한 타르가옐 백작가는 망했다. 
그냥 망한 게 아니라, 쫄딱 망했다. 

단지 먹고 살기 위해서, 엘제는 정체를 감추고 전쟁에 참전한다. 
경이로운 검술로 이름을 날리고, 돈도 두둑하게 벌어서 집으로 돌아온 엘제는 이제 행복해질 일만 남았다고 생각했으나-

갑자기 날아든 날벼락 같은 소식, 황명으로 인한 정략결혼! 
그 상대는 엘제가 전쟁에서 목숨을 구해줬던 제국군의 부사령관, 샨 키락서스인데...",카카오웹툰
54,54,54,운빨,"와이낫미프로덕션,조약돌,ZOD",목,소년,,"내 삶에서 그렇게 터지지 않던 운빨이
게임을 접기 직전, 단 한 방에 터졌다!

세계 최초 가상현실 게임 <서킷>에서 인생 역전하려던 이기호,
4억 명의 플레이어 중 그 누구도 손에 넣지 못한 레어 아이템이
그의 손에 들어왔다!

""이런 게 진짜 인생역전 아니냐!""",카카오웹툰
55,55,55,웹툰 작가가 리뷰어로 빙의한 건에 대해,빨루,목,드라마,,"웹툰을 리뷰하는 웹툰 작가가 있다?! 

웹툰은 많은데 뭘 볼지 몰라 고민되는 분들은 여기 주목!

카카오페이지의 재밌는 작품들을 빨루가 리뷰해드립니다.
빨루의 리뷰 웹툰으로 당신만의 취향저격 웹툰을 찾아보세요!",카카오웹툰
56,56,56,미슐랭스타,송,목,드라마,,"재료의 질, 향미의 조합, 요리의 창의성 그리고 접시에 담긴 것과 오직 접시에 담긴 것만으로 매겨지는 '미슐랭 스타(MICHELIN STAR)'. 
'미슐랭 스타'를 꿈꾸는 젊은 쉐프 류태환과 레스토랑 '라 쁘띠 메종'의 젊은 사장이자 미각이 고장 난 박은비가 만나 벌어지는 맛있는 이야기! 
한국 최초의 미슐랭 스타 레스토랑을 만들려는 요리사들의 <미슐랭스타> 이야기 속으로 여러분을 초대합니다!

유튜브에서 'voice of chef' 또는 '셰프의 언어'를 검색하시면 <미슐랭스타>에 나오는 실제 요리들이 만들어지는 과정을 감상하실 수 있습니다. ^^
https://www.youtube.com/channel/UCPVSIdt3D6rk1nBaGKFIpBw/videos",카카오웹툰
57,57,57,가족들이 나한테 집착한다,"치크밀,하냑,이수림",목,로판,,"용사 데보타는 교황 마죠레의 손아귀에서 자라 평생 말 한 번 편히 한 적이 없이 걸핏하면 벌을 받고, 마왕을 처치한 뒤에는 잔인하게 살해 당하기까지 했다. 이에 주신은 이번에는 행복하게 살라며 데보타에게 환생을 선물한다.

그런데 이게 뭐람.
귀족 집안의 외동딸로 다시 태어나도 모자란 판국에 세속에 찌든 악인이 운영하는 고아원 신세라니!
이렇게 된 이상 억울해서 복수라도 해야만 한다!

데보타는 전생의 복수를 결심하며 다이아로서의 삶을 살아가고, 그런 다이아에게 뜻밖의 입양을 제안하는 이가 찾아온다. 

입양을 제안한 가문은 제국의 방패라 불리는 레오카디아 가문.
처음엔 경계하던 다이아도 서서히 그들을 가족으로 받아들이며 마음의 문을 열기 시작한다. 그런데…….


""언니가 딱 한 번만 안아 보면 안 될까?""
""엄마가 더 좋니, 아니면 아빠가 더 좋니?""
""오빠라고 불러줘, 다이아!""


이 가족, 사랑이 과하다!

과해도 너무 과하다!

하루가 다르게 애정을 표하는 레오카디아 공작가 사람들 덕분에 복수는 고사하고 한눈에 반한 렐과의 연애전선에도 차질이 생긴다. 와중에 제국을 드리우는 어두운 그림자와 교황을 향한 복수를 위해 고군분투하는 다이아.

다이아의 2회차 인생은 과연 무사할까?!",카카오웹툰
58,58,58,유리온실의 공작 부인,"공기알,탁리",목,로판,,"""당신 인생을 살아.
 맥없이 휘둘리며 남에게 내어주지 말고.""

에드하르가 내게 해준 말은 참으로 제멋대로였으나 묘하게 나를 울려대었다.
하지만 그와의 결혼 생활은 불행에 가까웠고,
소중한 아이마저 빼앗긴 채 나는 초라한 별채에서 쓸쓸히 죽음을 맞이했다.

모든 것을 포기했을 때 감사하게도 다시 주어진 두 번째 삶.
나는 나에게 주어진 기회를 제 것으로 만들겠노라 다짐했다.

""눈을 감으면 과거의 일들이 선연하지만, 이젠 도망치지 않고 직시하겠어.
 나와 내 아이를 지키기 위해!""",카카오웹툰
59,59,59,루시아,"TARUVI,하늘가리기",목,로판,,"꿈을 통해 자신의 인생을 알고 있는 루시아, 그녀는 왕국의 열여섯 번째 공주다. 꿈속에서 겪은 끔찍한 결혼 생활의 기억은 너무나 생생한데...
자신의 인생을 바꾸기 위해 전장의 흑사자라 소문난 무시무시한 바람둥이 휴고 타란 공작에게 파격적인 계약 결혼을 제시하게 된다. 이 계약은 성사될 수 있을 것인가?",카카오웹툰
60,60,60,"구해주세요, 공주님","샘미,Gon,재겸",목,로판,,"포르투 왕국의 철부지 공주, 클로디아.
오빠는 왕이 될 예정, 본인은 잘생긴 왕자와 결혼할 예정.
프러포즈만 받으면 여자로서 행복한 나날이 기다리고 있을 거라 믿어 의심치 않았다.

그러나 프러포즈 받기로 했던 날 밤, 마왕이 쳐들어와 왕성이 폭발되고 만다.

졸지에 수호정령으로부터 왕국을 위기에서 구할 용사로 선택받은 클로디아,
망국의 공주는 싫다며 약혼자한테 차이기까지 하는데…

결국 왕국을 구하러 나선 길,
그런데 왜 하필 전남친이랑 가야 해?!",카카오웹툰
61,61,61,한 줄짜리 영애였을 터,"crike,빽,라티네",목,로판,,"[독점연재]

한 성깔하는 예비 대학생 김한솔은 불의의 사고로 운명을 다하고 
마법과 정령, 드래곤이 있는 세상에서 영웅 가문의 사랑스런 영애로 환생한다.

‘꼭 원래 살던 곳으로 돌아갈 거야!’

하지만 김한솔은 원래 살았던 대한민국으로 돌아가려고 발버둥 치다가 결국, 마력이 폭주하여 대참사를 일으킨다.
그럼에도 그녀를 사랑해주는 가족애에 감동한 김한솔은 현실을 인정하고 이 세계에서 건국 신화의 다섯 영웅 중 하나인 마카이라 후작 가문 영애 피네아로 살아가기로 결심한다.

‘전생에서 해보지 못한 것들을 해볼 거야!’ 

그렇게 피네아는 새로운 세계에서 무한 사랑을 받으며 유쾌한 나날을 보내던 어느 날, 황궁에 초대되어 강적을 만나게 된다.

“이 무례한 것들! 감히, 인사도 안 해? 들은 대로 못 배웠구나!”

뭐어? 저 싸가지없는 꼬맹이가 이 나라 황자 전하라고?!",카카오웹툰
62,62,62,시한부 대공자비의 꽃길 라이프,"KD,송둘째,이인혜",목,로판,,"그 결혼, 제가 하겠습니다.
시한부였던 그녀의 행복한 신혼 라이프!

저주를 대신 받기 위해 태어난 연약한 이사벨라, 죽는 순간만큼은 자유롭고 싶어 일생의 첫 선택이자 마지막 선택으로 결혼을 말한다. 
그런데 미움 받을 각오로 찾아간 시댁은 그녀에게 무한한 애정을 쏟고, 예비 남편까지 그녀에게 사랑스럽게 집착하는데… 시한부였던 이사벨라의 꽃길 라이프가 펼쳐진다.",카카오웹툰
63,63,63,말단 병사에서 군주까지,"doip,2631,소울풍",목,소년,,"15세, 전장에서 오른팔을 잃고… 
 
24년, 살기 위해 닥치는 대로 온갖 잡기를 익혔지만 
―늘 비슷한 말을 들었다. 
 
“그냥 하지 마라. 너한테 창술 가르치다가 흰머리만 늘겠다.” 
“배우려면 못 배울 것도 없지만, 효율이 너무 떨어진다.” 
“야, 약초 캐자, 약초. 왜 굳이 검술을 배우려고 그러냐?” 
“그냥 평범하게 살아.” 

―그렇게 39세,
왼팔마저 잘리고 벼랑으로 떨어졌다.
정체 모를 아티팩트를 삼킨 채…

 
【 그 릿 탐 색 중 … 】 
 
― 성장의의지 
 
― 배움의탐욕 
 
― 근면한욕심 
 
― 열정과집념 
 
― 재능없는끈기 
 
― …회귀본능 
 
 
다시 시작된 전장, 15세 말단 병사 시절. 
 
 
《 경 험 치 가 올 랐 습 니 다 ! 》 
 
《 경 험 치 가 올 랐 습 니 다 ! 》 
 
《 경 험 치 가 올 랐 습 니 다 ! 》 
 
《 경 험 치 가 올 랐 습 니 다 ! 》 
 
《 경 험 치 가 올 랐 습 니 다 ! 》 
 
 
한물간 용병 크리스에서 소년병 크리스로! 
 
 
― 이것은 노련한 소년이 전장에서 출세하는 이야기 

― 이것은 재능 없는 자가 한계를 돌파하는 이야기 

― 이것은 평범한 자가 스스로 기사가 되는 이야기 

― 이것은 비범한 군주가 자기 사람들을 지키는 이야기 

― 이것은 되돌아온 자가 대륙을 구원하는 이야기 
 
 
《 경 험 치 가 전 부 충 족 되 었 습 니 다 ! 》
 
 
 
 
ⓒJC미디어
 
[타이틀 로고 디자인] 디자인 그룹 헌드레드
　",카카오웹툰
64,64,64,대리애인,"강장,온리온",목,로맨스,,"빨리 결혼해서 가족과 알콩달콩 사는 게
평생의 꿈이었던 해금은 결혼까지 4개월을 앞뒀다.

이제 완벽한 결혼식만을 남겨 두고 있는데.....
7년 사귄 남친이 바람이 났다.

엎친 데 덮친 격, 설상가상
결혼식 전까지 각자 연애를 하자는 충격적인 제안을 걸어온다!

남친의 피눈물이 보고 싶어서, 아니, 돌아오길 바라서
대리애인을 세우기로 했다.

5살 연하에, 동생 친구에, 태생부터 모든 조건이 완벽한 DNA 우월남으로!

그런데... 동생같았던 놈이 자꾸 남자 향기를 뿜으며
그녀의 가슴을 설레게 하는데?!

넌 단지 대리애인일 뿐인데,
난 결혼이 하고 싶은 여잔데, 자꾸 다가오면 어떡하라고?!

익숙한 사랑, 설레는 사랑, 무엇이 사랑이며
독신 그리고 결혼, 어떤 선택이 행복일까?

유쾌하게 질문을 던지고, 설레며 답을 찾는 섹시코미디 로맨스!",카카오웹툰
65,65,65,블러디발렌타인:인류종말,"Twenty4,Blue Moon","목, 토",소년,,"서기 2028년 산 자가 죽은 자를 부러워하는 세상. 
세상은 멸망했고, 인류의 종말이 눈 앞이다. 
마지막까지 살아남은 인류 최후의 1인 준석은 감염자들과 
싸우다 장렬히 산화한다. 

시끄러운 소리에 눈을 떠보니 인류종말로부터 정확히 
10년 전, 2018년 2월 14일 인류의 종말이 시작된 바로 그 날이다. 
왜 다시 돌아왔을까? 생각할 시간도 없다. 인류종말은 
또다시 시작되니까. 

그리고 이번에는 살리지 못했던 사람들을 살려내야 한다. 
내가 지켜야 한다. 자신 있다. 난 모든 이들보다 10년 앞서 있으니까.",카카오웹툰
66,66,66,악녀는 백치가면을 쓴다,"서각,산,서리하",목,로판,,"::매주 목요일 업데이트!!::

원수를 갚기 위해 백치 연기를 하는 대마법사

원하지 않은 결혼식을 치르던 날, 대마법사로 각성해 독살 당할 위기에서 되살아난 윈스티.
가주의 자리를 노리고 부모님과 자신에게 패악을 끼친 사촌동생의 계속되는 공격을 막아 내기 위해 라이벌 가문의 공작과 계약 연인이 된다.
백치 행세를 하며 한편으로는 가면을 쓰고 명예와 권리를 되찾기 위해 활약하던 중 제국의 황제와 얽힌 거대한 음모를 마주하게 된다.",카카오웹툰
67,67,67,금복이 이야기,공삼,목,드라마,,"[조선시대 금빛 복을 부르는 작은 검은 고양이]

조선시대, 불길하다 여겨 구박받던 검은 고양이를 유일하게 감싸준 선비. 고양이를 구원하고, 고양이에게 구원받다. 착하고 돈 많고 잘생겼지만 몸이 약해 외로웠던 선비 의균은 우연히 만난 길 잃은 고양이에게 금복이라는 이름을 붙여준다. 금복이는 밤마다 소년으로 변하는 기이한 고양이로, 자신을 거둬준 의균에게 은혜를 갚기 위해 냥냥분투하는데….",카카오웹툰
68,68,68,신데렐라는 내가 아니었다,"도바,과앤",목,로판,,"후작가의 아들 제몬과 연애하며 신데렐라라고 불렸던 테릴. 
그러나 출세를 꿈꾸는 제몬에게 하루아침에 버림받으며 연인은 원수가 되었다.

버림받던 날, 테릴 자신도 몰랐던 출생의 비밀이 밝혀진다.
바로 테릴이 제국에서 가장 많은 작위와 영지를 가진 ‘공작가의 딸’이라는 것!!

제몬에게 복수의 칼을 갈던 테릴은 제몬이 시기하던 그의 형, 세시오를 알게 된다.
서로의 복수를 돕고 목적을 이루기 위해 테릴과 세시오는 계약 약혼을 하는데….
테릴은 복수와 사랑, 모두를 쟁취할 수 있을까?",카카오웹툰
69,69,69,선량한 남자 주인공을 타락시켰다,"얀별,코로나",목,로판,,"불치병에 걸린 남자 주인공의 친구로 빙의했다.

죽기 전에 잔뜩 놀고 싶은데,
착하고 걱정 많은 남자 주인공이 자꾸 방해한다.

얄미워서 그를 슬쩍 악의 길로 꼬드겨 보았더니……
글쎄, 갑자기 웬 싸패 악당으로 변해 버렸다.


이거 내 탓이지……?",카카오웹툰
70,70,70,의원귀환,"1HourLater 스튜디오(빅히어로),성상영",목,무협,,"장호는 강호의 고수들과 중원을 구하려고 했지만,
황밀교의 계략에 빠져 진법에 갇혀 버렸다.
모든 힘을 다한 최후의 순간!

으잉? 눈 떠 보니 12살...?!
12살로 돌아온 내 눈앞에 보이는 건,
가난과 병마로 죽었던 두 형들!
이번 생은 절대로 죽게 내버려 두지 않겠어!
두 형을 건사하기 위해 의방에 취직하고.,,

의선문의 정식 제자가 된 이후,
새벽에 무공 수련
오후에는 의방 일
눈 코 뜰새없이 바쁘지만
황밀교의 마수를 저지하기 위해선 게을리 할 수 없다.

이번엔 반드시! 
저지하고 말겠어!의원 장호, 다시 강호로!",카카오웹툰
